rate_code,RatecodeID,rate_code_id
Standard rate,1,42330
Standard rate,1,42331
Standard rate,1,42332
Standard rate,1,42333
Standard rate,1,42334
Standard rate,1,42335
Standard rate,1,42336
Standard rate,1,42337
Standard rate,1,42338
Standard rate,1,42339
Standard rate,1,42340
Standard rate,1,42341
Standard rate,1,42342
Standard rate,1,42343
Standard rate,1,42344
Standard rate,1,42345
Standard rate,1,42346
Standard rate,1,42347
Standard rate,1,42348
Standard rate,1,42349
Standard rate,1,42350
Standard rate,1,42351
Standard rate,1,42352
Standard rate,1,42353
Standard rate,1,42354
Standard rate,1,42355
Standard rate,1,42356
Standard rate,1,42357
Standard rate,1,42358
Standard rate,1,42359
Standard rate,1,42360
Standard rate,1,42361
Standard rate,1,42362
Standard rate,1,42363
Standard rate,1,42364
Standard rate,1,42365
Standard rate,1,42366
Standard rate,1,42367
Standard rate,1,42368
Standard rate,1,42369
Standard rate,1,42370
Standard rate,1,42371
Standard rate,1,42372
Standard rate,1,42373
Standard rate,1,42374
Standard rate,1,42375
JFK,2,42376
Standard rate,1,42377
Standard rate,1,42378
Standard rate,1,42379
Standard rate,1,42380
Standard rate,1,42381
Standard rate,1,42382
Standard rate,1,42383
Standard rate,1,42384
Standard rate,1,42385
Standard rate,1,42386
Standard rate,1,42387
Standard rate,1,42388
Standard rate,1,42389
Standard rate,1,42390
Standard rate,1,42391
Standard rate,1,42392
Standard rate,1,42393
Standard rate,1,42394
Standard rate,1,42395
Standard rate,1,42396
Standard rate,1,42397
Standard rate,1,42398
Standard rate,1,42399
Standard rate,1,42400
Standard rate,1,42401
Standard rate,1,42402
Standard rate,1,42403
Standard rate,1,42404
Standard rate,1,42405
Standard rate,1,42406
Standard rate,1,42407
Standard rate,1,42408
Standard rate,1,42409
Standard rate,1,42410
Standard rate,1,42411
Standard rate,1,42412
Standard rate,1,42413
Standard rate,1,42414
Standard rate,1,42415
JFK,2,42416
Standard rate,1,42417
Standard rate,1,42418
Standard rate,1,42419
Standard rate,1,42420
Standard rate,1,42421
Standard rate,1,42422
Standard rate,1,42423
Standard rate,1,42424
Standard rate,1,42425
Standard rate,1,42426
Standard rate,1,42427
Standard rate,1,42428
Standard rate,1,42429
Standard rate,1,42430
Standard rate,1,42431
Standard rate,1,42432
Standard rate,1,42433
Standard rate,1,42434
Standard rate,1,42435
Standard rate,1,42436
Standard rate,1,42437
Standard rate,1,42438
Standard rate,1,42439
Standard rate,1,42440
Standard rate,1,42441
Standard rate,1,42442
Standard rate,1,42443
Standard rate,1,42444
Standard rate,1,42445
Standard rate,1,42446
Standard rate,1,42447
Standard rate,1,42448
Standard rate,1,42449
Standard rate,1,42450
Standard rate,1,42451
Standard rate,1,42452
Standard rate,1,42453
Standard rate,1,42454
Standard rate,1,42455
Standard rate,1,42456
Standard rate,1,42457
Standard rate,1,42458
Standard rate,1,42459
Standard rate,1,42460
Standard rate,1,42461
Standard rate,1,42462
Standard rate,1,42463
Standard rate,1,42464
Standard rate,1,42465
Standard rate,1,42466
Standard rate,1,42467
Standard rate,1,42468
Standard rate,1,42469
Standard rate,1,42470
Standard rate,1,42471
Standard rate,1,42472
Standard rate,1,42473
Standard rate,1,42474
Standard rate,1,42475
Standard rate,1,42476
Standard rate,1,42477
Standard rate,1,42478
Standard rate,1,42479
Standard rate,1,42480
Standard rate,1,42481
Standard rate,1,42482
Standard rate,1,42483
Standard rate,1,42484
Standard rate,1,42485
Standard rate,1,42486
Standard rate,1,42487
Standard rate,1,42488
Standard rate,1,42489
Standard rate,1,42490
Standard rate,1,42491
Standard rate,1,42492
Standard rate,1,42493
Standard rate,1,42494
Standard rate,1,42495
Standard rate,1,42496
Standard rate,1,42497
Standard rate,1,42498
Standard rate,1,42499
Standard rate,1,42500
Standard rate,1,42501
Standard rate,1,42502
Standard rate,1,42503
Standard rate,1,42504
Standard rate,1,42505
Standard rate,1,42506
Standard rate,1,42507
Standard rate,1,42508
Standard rate,1,42509
Standard rate,1,42510
Standard rate,1,42511
Standard rate,1,42512
Standard rate,1,42513
Standard rate,1,42514
Standard rate,1,42515
Standard rate,1,42516
Standard rate,1,42517
Standard rate,1,42518
Standard rate,1,42519
Standard rate,1,42520
Standard rate,1,42521
Standard rate,1,42522
Standard rate,1,42523
Standard rate,1,42524
Standard rate,1,42525
Standard rate,1,42526
Standard rate,1,42527
Standard rate,1,42528
Standard rate,1,42529
Standard rate,1,42530
Standard rate,1,42531
Standard rate,1,42532
Standard rate,1,42533
Standard rate,1,42534
Standard rate,1,42535
Standard rate,1,42536
Standard rate,1,42537
Standard rate,1,42538
Standard rate,1,42539
Standard rate,1,42540
Standard rate,1,42541
Standard rate,1,42542
Standard rate,1,42543
Standard rate,1,42544
Standard rate,1,42545
Standard rate,1,42546
Standard rate,1,42547
Standard rate,1,42548
Standard rate,1,42549
Standard rate,1,42550
JFK,2,42551
Standard rate,1,42552
Standard rate,1,42553
Standard rate,1,42554
Standard rate,1,42555
Standard rate,1,42556
Standard rate,1,42557
Standard rate,1,42558
Standard rate,1,42559
Standard rate,1,42560
Standard rate,1,42561
Standard rate,1,42562
Standard rate,1,42563
Standard rate,1,42564
Standard rate,1,42565
Standard rate,1,42566
Standard rate,1,42567
Standard rate,1,42568
Standard rate,1,42569
Standard rate,1,42570
Standard rate,1,42571
Standard rate,1,42572
Standard rate,1,42573
Standard rate,1,42574
Standard rate,1,42575
Standard rate,1,42576
Standard rate,1,42577
Standard rate,1,42578
Standard rate,1,42579
Standard rate,1,42580
Standard rate,1,42581
Standard rate,1,42582
Standard rate,1,42583
Standard rate,1,42584
Standard rate,1,42585
Standard rate,1,42586
Standard rate,1,42587
Standard rate,1,42588
Standard rate,1,42589
Standard rate,1,42590
Standard rate,1,42591
Standard rate,1,42592
Standard rate,1,42593
JFK,2,42594
Standard rate,1,42595
Standard rate,1,42596
Standard rate,1,42597
Standard rate,1,42598
Standard rate,1,42599
Standard rate,1,42600
Standard rate,1,42601
Standard rate,1,42602
Standard rate,1,42603
Standard rate,1,42604
Standard rate,1,42605
Standard rate,1,42606
Standard rate,1,42607
Standard rate,1,42608
Standard rate,1,42609
Standard rate,1,42610
Standard rate,1,42611
Standard rate,1,42612
Standard rate,1,42613
Standard rate,1,42614
Standard rate,1,42615
Standard rate,1,42616
Standard rate,1,42617
Standard rate,1,42618
Standard rate,1,42619
Standard rate,1,42620
Standard rate,1,42621
Standard rate,1,42622
Standard rate,1,42623
Standard rate,1,42624
Standard rate,1,42625
Standard rate,1,42626
Standard rate,1,42627
Standard rate,1,42628
Standard rate,1,42629
Standard rate,1,42630
Standard rate,1,42631
Standard rate,1,42632
Standard rate,1,42633
Standard rate,1,42634
Standard rate,1,42635
Standard rate,1,42636
Standard rate,1,42637
Standard rate,1,42638
Standard rate,1,42639
Standard rate,1,42640
Standard rate,1,42641
Standard rate,1,42642
Standard rate,1,42643
Standard rate,1,42644
Standard rate,1,42645
Standard rate,1,42646
Standard rate,1,42647
Standard rate,1,42648
Standard rate,1,42649
Standard rate,1,42650
Standard rate,1,42651
Standard rate,1,42652
Standard rate,1,42653
Standard rate,1,42654
Standard rate,1,42655
Standard rate,1,42656
Standard rate,1,42657
Standard rate,1,42658
Standard rate,1,42659
JFK,2,42660
Standard rate,1,42661
Standard rate,1,42662
Standard rate,1,42663
Standard rate,1,42664
Standard rate,1,42665
Standard rate,1,42666
Standard rate,1,42667
Standard rate,1,42668
Standard rate,1,42669
Standard rate,1,42670
Standard rate,1,42671
Standard rate,1,42672
Standard rate,1,42673
Standard rate,1,42674
Standard rate,1,42675
Standard rate,1,42676
Standard rate,1,42677
Standard rate,1,42678
Standard rate,1,42679
Standard rate,1,42680
Standard rate,1,42681
Standard rate,1,42682
Standard rate,1,42683
Standard rate,1,42684
Standard rate,1,42685
Standard rate,1,42686
Standard rate,1,42687
Standard rate,1,42688
Standard rate,1,42689
Standard rate,1,42690
Standard rate,1,42691
Standard rate,1,42692
Standard rate,1,42693
Standard rate,1,42694
Standard rate,1,42695
Standard rate,1,42696
Standard rate,1,42697
Standard rate,1,42698
Standard rate,1,42699
Standard rate,1,42700
Standard rate,1,42701
Standard rate,1,42702
Standard rate,1,42703
Standard rate,1,42704
Standard rate,1,42705
Standard rate,1,42706
Standard rate,1,42707
Standard rate,1,42708
Standard rate,1,42709
Standard rate,1,42710
Standard rate,1,42711
Standard rate,1,42712
Standard rate,1,42713
Standard rate,1,42714
Standard rate,1,42715
Standard rate,1,42716
Standard rate,1,42717
Standard rate,1,42718
Standard rate,1,42719
Standard rate,1,42720
Standard rate,1,42721
Standard rate,1,42722
Standard rate,1,42723
Standard rate,1,42724
Standard rate,1,42725
Standard rate,1,42726
Standard rate,1,42727
Standard rate,1,42728
Standard rate,1,42729
Standard rate,1,42730
Standard rate,1,42731
JFK,2,42732
Standard rate,1,42733
Standard rate,1,42734
Standard rate,1,42735
Standard rate,1,42736
Standard rate,1,42737
Standard rate,1,42738
Standard rate,1,42739
Standard rate,1,42740
Standard rate,1,42741
Standard rate,1,42742
Standard rate,1,42743
Standard rate,1,42744
Standard rate,1,42745
Standard rate,1,42746
Standard rate,1,42747
Standard rate,1,42748
Standard rate,1,42749
Standard rate,1,42750
Standard rate,1,42751
Standard rate,1,42752
Standard rate,1,42753
Standard rate,1,42754
Standard rate,1,42755
Standard rate,1,42756
Standard rate,1,42757
Standard rate,1,42758
Standard rate,1,42759
Standard rate,1,42760
Standard rate,1,42761
Standard rate,1,42762
Standard rate,1,42763
Standard rate,1,42764
Standard rate,1,42765
Standard rate,1,42766
Standard rate,1,42767
Standard rate,1,42768
Standard rate,1,42769
JFK,2,42770
Standard rate,1,42771
Standard rate,1,42772
Standard rate,1,42773
Standard rate,1,42774
Standard rate,1,42775
Standard rate,1,42776
Standard rate,1,42777
Standard rate,1,42778
Standard rate,1,42779
Standard rate,1,42780
Negotiated fare,5,42781
Standard rate,1,42782
Standard rate,1,42783
Standard rate,1,42784
Standard rate,1,42785
Standard rate,1,42786
Standard rate,1,42787
Standard rate,1,42788
Standard rate,1,42789
Standard rate,1,42790
Standard rate,1,42791
Standard rate,1,42792
Standard rate,1,42793
Standard rate,1,42794
Standard rate,1,42795
Standard rate,1,42796
Standard rate,1,42797
Standard rate,1,42798
Standard rate,1,42799
Standard rate,1,42800
Standard rate,1,42801
Standard rate,1,42802
Standard rate,1,42803
Standard rate,1,42804
Standard rate,1,42805
Standard rate,1,42806
Standard rate,1,42807
Standard rate,1,42808
Standard rate,1,42809
Standard rate,1,42810
Standard rate,1,42811
Standard rate,1,42812
Standard rate,1,42813
Standard rate,1,42814
Standard rate,1,42815
Standard rate,1,42816
Standard rate,1,42817
Standard rate,1,42818
Standard rate,1,42819
Standard rate,1,42820
Standard rate,1,42821
Standard rate,1,42822
Standard rate,1,42823
Standard rate,1,42824
Standard rate,1,42825
JFK,2,42826
Standard rate,1,42827
JFK,2,42828
JFK,2,42829
Standard rate,1,42830
Standard rate,1,42831
Standard rate,1,42832
Standard rate,1,42833
Standard rate,1,42834
Standard rate,1,42835
Standard rate,1,42836
Standard rate,1,42837
Standard rate,1,42838
Standard rate,1,42839
Standard rate,1,42840
Standard rate,1,42841
Standard rate,1,42842
Standard rate,1,42843
Standard rate,1,42844
Standard rate,1,42845
Standard rate,1,42846
Standard rate,1,42847
Standard rate,1,42848
Standard rate,1,42849
Standard rate,1,42850
Standard rate,1,42851
Standard rate,1,42852
Standard rate,1,42853
Standard rate,1,42854
Standard rate,1,42855
Standard rate,1,42856
Standard rate,1,42857
Standard rate,1,42858
Standard rate,1,42859
Standard rate,1,42860
Standard rate,1,42861
Standard rate,1,42862
Standard rate,1,42863
JFK,2,42864
Standard rate,1,42865
Standard rate,1,42866
Standard rate,1,42867
Standard rate,1,42868
Standard rate,1,42869
Standard rate,1,42870
JFK,2,42871
Standard rate,1,42872
Standard rate,1,42873
Standard rate,1,42874
Standard rate,1,42875
Standard rate,1,42876
Standard rate,1,42877
Standard rate,1,42878
Standard rate,1,42879
Standard rate,1,42880
Standard rate,1,42881
Standard rate,1,42882
Newark,3,42883
Standard rate,1,42884
Standard rate,1,42885
Standard rate,1,42886
Standard rate,1,42887
Standard rate,1,42888
Standard rate,1,42889
Standard rate,1,42890
Standard rate,1,42891
Standard rate,1,42892
Standard rate,1,42893
Standard rate,1,42894
Standard rate,1,42895
Standard rate,1,42896
Standard rate,1,42897
Standard rate,1,42898
Standard rate,1,42899
Standard rate,1,42900
Standard rate,1,42901
Standard rate,1,42902
Standard rate,1,42903
Standard rate,1,42904
Standard rate,1,42905
Standard rate,1,42906
Standard rate,1,42907
Standard rate,1,42908
Standard rate,1,42909
Standard rate,1,42910
Standard rate,1,42911
Standard rate,1,42912
Standard rate,1,42913
Standard rate,1,42914
Standard rate,1,42915
Standard rate,1,42916
Standard rate,1,42917
Standard rate,1,42918
Standard rate,1,42919
Standard rate,1,42920
Standard rate,1,42921
Standard rate,1,42922
Standard rate,1,42923
Standard rate,1,42924
Standard rate,1,42925
Standard rate,1,42926
Standard rate,1,42927
Standard rate,1,42928
Standard rate,1,42929
Standard rate,1,42930
Standard rate,1,42931
Standard rate,1,42932
Standard rate,1,42933
Standard rate,1,42934
Standard rate,1,42935
Standard rate,1,42936
Standard rate,1,42937
Standard rate,1,42938
Standard rate,1,42939
Standard rate,1,42940
Standard rate,1,42941
Standard rate,1,42942
Standard rate,1,42943
Standard rate,1,42944
Standard rate,1,42945
Standard rate,1,42946
Standard rate,1,42947
Standard rate,1,42948
Standard rate,1,42949
Standard rate,1,42950
Standard rate,1,42951
Standard rate,1,42952
Standard rate,1,42953
Standard rate,1,42954
Standard rate,1,42955
Standard rate,1,42956
Standard rate,1,42957
Standard rate,1,42958
Standard rate,1,42959
Standard rate,1,42960
Standard rate,1,42961
Standard rate,1,42962
Standard rate,1,42963
Standard rate,1,42964
Standard rate,1,42965
JFK,2,42966
Standard rate,1,42967
Standard rate,1,42968
Standard rate,1,42969
Standard rate,1,42970
Standard rate,1,42971
Standard rate,1,42972
Standard rate,1,42973
Standard rate,1,42974
Standard rate,1,42975
Standard rate,1,42976
Standard rate,1,42977
Standard rate,1,42978
Standard rate,1,42979
Standard rate,1,42980
Standard rate,1,42981
Standard rate,1,42982
Standard rate,1,42983
Standard rate,1,42984
Standard rate,1,42985
Standard rate,1,42986
Standard rate,1,42987
Standard rate,1,42988
Newark,3,42989
Standard rate,1,42990
Standard rate,1,42991
Standard rate,1,42992
Standard rate,1,42993
Standard rate,1,42994
Standard rate,1,42995
Standard rate,1,42996
Standard rate,1,42997
Standard rate,1,42998
Standard rate,1,42999
Standard rate,1,43000
Standard rate,1,43001
Standard rate,1,43002
Standard rate,1,43003
Standard rate,1,43004
Standard rate,1,43005
Standard rate,1,43006
Standard rate,1,43007
Standard rate,1,43008
Standard rate,1,43009
Standard rate,1,43010
Standard rate,1,43011
JFK,2,43012
Standard rate,1,43013
Standard rate,1,43014
Standard rate,1,43015
Standard rate,1,43016
Standard rate,1,43017
Standard rate,1,43018
Standard rate,1,43019
Standard rate,1,43020
Standard rate,1,43021
Standard rate,1,43022
Standard rate,1,43023
Standard rate,1,43024
Standard rate,1,43025
Standard rate,1,43026
Standard rate,1,43027
Standard rate,1,43028
Standard rate,1,43029
Standard rate,1,43030
Standard rate,1,43031
Standard rate,1,43032
Standard rate,1,43033
Standard rate,1,43034
Standard rate,1,43035
Standard rate,1,43036
Standard rate,1,43037
Standard rate,1,43038
Standard rate,1,43039
Standard rate,1,43040
Standard rate,1,43041
Standard rate,1,43042
Standard rate,1,43043
Standard rate,1,43044
Standard rate,1,43045
Standard rate,1,43046
Standard rate,1,43047
Standard rate,1,43048
Standard rate,1,43049
Standard rate,1,43050
Standard rate,1,43051
Standard rate,1,43052
Standard rate,1,43053
Standard rate,1,43054
Standard rate,1,43055
Standard rate,1,43056
Standard rate,1,43057
Standard rate,1,43058
Standard rate,1,43059
Standard rate,1,43060
Standard rate,1,43061
Standard rate,1,43062
Standard rate,1,43063
Standard rate,1,43064
Standard rate,1,43065
Standard rate,1,43066
Standard rate,1,43067
Standard rate,1,43068
Standard rate,1,43069
Standard rate,1,43070
Standard rate,1,43071
Standard rate,1,43072
Standard rate,1,43073
Standard rate,1,43074
Standard rate,1,43075
Standard rate,1,43076
Standard rate,1,43077
Standard rate,1,43078
Standard rate,1,43079
Standard rate,1,43080
Standard rate,1,43081
Standard rate,1,43082
Standard rate,1,43083
Standard rate,1,43084
Standard rate,1,43085
Standard rate,1,43086
Standard rate,1,43087
Standard rate,1,43088
Standard rate,1,43089
Standard rate,1,43090
Standard rate,1,43091
Standard rate,1,43092
Standard rate,1,43093
Standard rate,1,43094
Standard rate,1,43095
Standard rate,1,43096
Standard rate,1,43097
Standard rate,1,43098
Standard rate,1,43099
Standard rate,1,43100
Standard rate,1,43101
Standard rate,1,43102
Standard rate,1,43103
Standard rate,1,43104
Standard rate,1,43105
Standard rate,1,43106
Standard rate,1,43107
Standard rate,1,43108
Standard rate,1,43109
Standard rate,1,43110
Standard rate,1,43111
Standard rate,1,43112
Standard rate,1,43113
Standard rate,1,43114
Standard rate,1,43115
JFK,2,43116
Negotiated fare,5,43117
Standard rate,1,43118
